ep_count,ep_steps,total_steps,packages_lost,ep_reward,speed_mean,speed_max,BestLap,LapNo_0,LapNo_1,LapNo_2,LapNo_3,LapNo_4,LapNo_5
204,2392,102904,0,1284.105063118212,46.856735671114784,66.328125,123.824,123.824,,,,,
205,3061,105967,0,1632.0213075334568,46.45372651186697,66.02207946777344,123.824,123.824,254.477,,,,
206,859,106828,0,359.96590863302356,37.26037114431435,65.8592758178711,123.824,254.477,,,,,
207,6413,113243,0,3366.6831400473948,46.26288628955315,66.29743957519531,123.824,254.477,255.468,,,,
208,5253,118498,0,2832.2673785859124,47.14039452730164,65.919189453125,123.824,255.468,250.64,,,,
209,1776,120276,0,887.675745404521,43.35975906794638,65.4486083984375,123.824,250.64,,,,,
210,1495,121773,0,767.41806045647,45.2980561429697,60.034549713134766,123.824,250.64,,,,,
211,715,122490,0,347.7484453043335,42.38647028875238,65.66748046875,123.824,250.64,,,,,
212,1027,123519,0,522.1573744242212,44.14264696585198,66.9630355834961,123.824,250.64,,,,,
213,8199,131720,0,4449.761049439046,47.10545767928461,66.99506378173828,121.858,121.858,250.64,385.913,,,
214,5448,137170,0,2961.0619429891335,47.24200809084204,66.35665130615234,121.858,121.858,246.286,,,,
215,4764,141936,0,2558.3222158258686,46.32373032644522,67.03323364257812,121.858,246.286,124.894,,,,
216,8922,150860,0,4792.169500557156,46.41774973974359,67.02738189697266,121.451,124.894,248.707,121.451,,,
217,9540,160402,0,5168.3480832491105,46.93406366276666,66.00384521484375,120.881,121.451,251.255,120.881,,,
218,2090,162494,0,1129.032475954496,46.38394932634137,65.60919189453125,120.881,120.881,,,,,
219,15001,177497,0,8190.381936195245,47.10444649946293,67.08644104003906,120.792,120.881,371.752,123.382,123.098,120.792,
220,3329,180828,0,1785.2891684488416,46.25977414848802,67.17284393310547,120.792,120.792,126.742,,,,
221,3111,183941,0,1693.1350256005815,46.743294265613976,67.07886505126953,120.792,126.742,,,,,
222,11974,195917,0,6673.760044348339,47.93982574267172,67.06039428710938,119.175,126.742,367.579,119.175,119.681,,
223,11996,207915,0,6680.695193824791,47.95510512548077,67.50870513916016,119.175,121.696,119.193,119.681,241.697,,
224,15001,222918,0,8410.95838226891,48.071139701885095,67.26185607910156,118.964,119.193,241.735,119.237,118.964,119.064,
225,15001,237921,0,8431.496459029087,48.13138345609967,67.25621795654297,118.361,118.361,118.757,119.064,243.395,118.469,
226,5840,243763,0,3260.29330282678,48.04579440045138,67.80166625976562,118.361,118.757,242.534,,,,
227,5297,249062,0,3006.2656288022586,48.58185853413047,67.70633697509766,118.361,242.534,240.825,,,,
228,12470,261534,0,7064.514656582846,48.58718910103144,67.88248443603516,117.351,240.825,121.274,118.132,118.347,117.351,
229,3053,264589,0,1681.8328811711926,47.30767949260243,66.97422790527344,117.351,117.351,,,,,
230,15001,279592,0,8431.387988789385,48.16815315565376,68.12554931640625,117.351,117.351,363.528,120.05,118.542,118.737,
231,8124,287718,0,4627.753217833224,48.71493997088687,68.54016876220703,117.351,118.737,241.722,117.36,,,
232,12414,300134,0,7050.665754373387,48.761358147214565,68.34026336669922,117.145,117.36,120.986,117.205,117.154,117.145,
233,15001,315137,0,8579.173473366125,48.87538582699838,68.35794830322266,116.392,117.145,238.875,116.864,116.661,116.392,
234,58,315197,0,3.550544324831356,5.319706710858335,11.466577529907227,116.392,116.392,,,,,
235,52,315251,0,2.659033770313917,4.460109788839383,10.131193161010742,116.392,116.392,,,,,
236,51,315304,0,2.640613463176502,4.505280865260454,10.852676391601562,116.392,116.392,,,,,
237,50,315356,0,2.43577956852419,4.279202273238916,9.753936767578125,116.392,116.392,,,,,
238,9534,324892,0,5433.229544529578,48.81524749076494,68.31428527832031,116.392,116.392,251.888,116.93,,,
239,15001,339895,0,8657.107506650062,49.28729499908045,68.88117218017578,116.187,116.93,239.731,116.717,116.215,116.187,
240,2561,342458,0,1390.9980547664493,46.668148878430195,68.39347839355469,116.187,116.187,,,,,
241,7166,349626,0,4132.903382792312,49.32928308432944,69.0869140625,115.889,116.187,360.139,115.889,,,
242,8733,358361,0,5036.737590258533,49.36398213583152,68.21607208251953,115.889,116.656,115.889,118.861,116.888,,
243,5461,363824,0,3089.2337299228248,48.31167859801232,68.34298706054688,115.889,116.656,119.976,,,,
244,15001,378827,0,8632.502046931908,49.237351066416444,68.29774475097656,115.889,117.351,124.28,116.287,116.443,116.65,115.926
245,46,378875,0,1.6368678586274805,3.2329303641492277,8.462929725646973,115.889,115.926,,,,,
246,15001,393878,0,8510.813446309776,48.610414924851675,68.50179290771484,115.889,115.926,125.576,115.963,116.821,116.578,116.506
247,6339,400219,0,3624.6647571032217,48.8714244944854,68.62071228027344,115.664,116.506,122.851,115.664,,,
248,8823,409044,0,5041.30247192333,48.86719892547232,68.92487335205078,115.664,116.356,115.664,237.756,,,
249,15001,424047,0,8622.37168363572,49.12610701482115,68.81575775146484,115.664,116.356,237.862,116.25,116.352,115.667,
250,1872,425921,0,1096.7289992503195,50.39930710479959,67.07057189941406,115.664,115.667,,,,,
251,2922,428845,0,1687.1083056671134,49.21912352036623,69.00904083251953,115.664,115.667,240.739,,,,
252,2908,431755,0,1686.3706045944855,49.48306954384516,69.0080795288086,115.664,240.739,118.031,,,,
253,2901,434658,0,1678.1945866253814,49.46420788612077,68.83373260498047,115.664,118.031,118.344,,,,
254,248,434908,0,0.007318024746165818,0.002465586156176869,0.00804900098592043,115.664,118.344,,,,,
255,248,435158,0,0.009218233276310574,0.003099029943945014,0.009123953059315681,115.664,118.344,,,,,
256,248,435408,0,0.010051404490356712,0.0033791211595422693,0.009245469234883785,115.664,118.344,,,,,
